product_url,img_url,name,sku,normal_price,discount_price,stock,description
https://www.jashanmal.com/collections/dining/products/serve-plate-dome-o24cm-o22cm-clear-5012548479601,,Serve Plate & Dome Ø24cm/Ø22cm  Clear,012548479601,AED 465,AED 465,Only 1 unit left,"A large mouth-blown glass plate with flat dome. Designed for a large wheel of cheese, a cake or pile of biscuits. Mouth-blown glass. Large, rimmed plate. Domed cover with handle."
https://www.jashanmal.com/collections/dining/products/rum-mixer-glass-550ml-clear-x-2-5012548561313,"//www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548561313-1.jpg?v=1689167597&width=1200 1200w",Rum Mixer Glass 550ml Clear x 2,012548561313,AED 269,AED 269,Only 1 unit left,This LSA Rum set of 2 mixer glasses features a generous rounded design made from mouth blown glass. The shape and size of the mixer glasses enhance the aroma and flavor of the spirit allowing room for ice and a garnish where required. The mixer glasses are part of a specialist collection and are presented in atmospheric packaging. Each of the mixer glasses has a capacity of 550ml.
https://www.jashanmal.com/collections/dining/products/lsa-gems-tumbler-assorted-amber-x-4-5012548568480,,Lsa Gems Tumbler  Assorted Amber X 4,012548568480,AED 235,AED 235,Only 2 units left,"Our low, fine-walled tumblers with a fluted texture. hand painted in assorted sheer lusters of the same tone, inspired by the Color of semi-precious gems. fine walls with a fluted texture. hand painted with four different luster Colors. stackable shapes."
https://www.jashanmal.com/collections/dining/products/borough-stemless-glass-370ml-4-5012548568985,"//www.jashanmal.com/cdn/shop/products/012548568985-1.jpg?v=1689320712&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548568985-1.jpg?v=1689320712&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548568985-1.jpg?v=1689320712&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548568985-1.jpg?v=1689320712&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548568985-1.jpg?v=1689320712&width=800 800w",Borough Stemless Glass 370ml x 4,012548568985,AED 165,AED 165,Only 1 unit left,"Set Of Four Short Stemless Glasses With Fine Walls And A Curved Shape. A Versatile Shape Designed For Wine, Cocktails, And Water. Made From Lead-Free Crystalline Glass For Clarity And Strength. Curved Bowls. Fine Walls. Dishwasher-Safe Glass."
https://www.jashanmal.com/collections/dining/products/vienna-cakestand-cover-23-20-5cm-h34-5cm-5012548469138,,Vienna Cakestand & Cover Ø23/Ø20.5cm H34.5cm,012548469138,AED 485,AED 485,Only 2 units left,"A Tall, Rimmed Stand And Glass Dome With Round Handle, Mouth Blown And Handmade By Skilled Glassblowers. For Serving Sweet Or Savory Baking. Mouth-Blown Glass. Stand With High Rim To Hold Dome In Place. Dome With Handle"
https://www.jashanmal.com/collections/dining/products/borough-cocktail-saucer-240ml-4-5012548568909,,Borough Cocktail Saucer 240ml x 4,012548568909,AED 229,AED 229,Only 1 unit left,"Set Of Four Cocktail Saucers With Wide, Flared Bowls And Fine Straight Stems. Designed For Martini Cocktails Or Champagne. Made From Lead-Free Crystalline Glass For Clarity And Strength. Flat-Based Bowls. Fine Stems. Flat Feet. Dishwasher-Safe Glass."
https://www.jashanmal.com/collections/dining/products/lsa-canopy-low-tumbler-clear-x-4-5012548562518,"//www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548562518-1.jpg?v=1689082880&width=1200 1200w",Lsa Canopy Low Tumbler Clear X 4,012548562518,AED 225,AED 225,Only 1 unit left,"This award winning LSA canopy set of 4 low tumblers are beautifully handmade from recycled Glass and feature a subtle dome in the bottom of each Glass, reflecting the eden projects biomes. ideal for serving water, juice or refreshing cool drinks. developed with the eden project for sustainability and packaged in recycled and recyclable boxes printed with organic inks."
https://www.jashanmal.com/collections/dining/products/borough-martini-glass-195ml-4-5012548568947,"//www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548568947-1.jpg?v=1689320713&width=1200 1200w",Borough Martini Glass 195ml x 4,012548568947,AED 229,AED 229,Only 5 units left,"Set Of Four Martini Glasses With Curved Bowls And Fine, Straight Stems. Designed For Short Cocktails Such As Manhattans, Gimlets And Martinis. Made From Lead-Free Crystalline Glass For Clarity And Strength. Curved Bowls. Fine Walls. Fine, Straight Stems. Flat Feet. Dishwasher-Safe Glass."
https://www.jashanmal.com/collections/dining/products/lsa-gems-tumbler-assorted-jade-x-4-5012548577222,,Lsa Gems Tumbler Assorted Jade X 4,012548577222,AED 235,AED 235,Only 2 units left,"Our low, fine-walled tumblers with a fluted texture. hand painted in assorted sheer lusters of the same tone, inspired by the Color of semi-precious gems. fine walls with a fluted texture. hand painted with four different luster Colors. stackable shapes."
https://www.jashanmal.com/collections/dining/products/lsa-bar-tapered-jug-clear-5012548558139,//www.jashanmal.com/cdn/shop/products/012548558139-1.jpg?v=1689082889&width=400 400w,Lsa Bar Tapered Jug Clear,012548558139,AED 349,AED 349,Only 1 unit left,"A tall Glass jug with slightly tapered walls, mouth blown by skilled Glassblowers. the soft rim is scissor-cut and the spout and handle are formed by hand. mouth-blown Glass. tapered shape. hand-applied handle. hand-formed spout."
https://www.jashanmal.com/collections/dining/products/borough-highball-420ml-4-5012548568787,,Borough Highball 420ml x 4,012548568787,AED 175,AED 175,Only 8 units left,"Set Of Four Tall Highballs With Fine Walls And Gently Curved Bases. Made From Lead-Free Crystalline Glass For Clarity And Strength. Tall, Slim Shape. Fine Walls. Flat, Rounded Bases. Dishwasher-Safe Glass."
https://www.jashanmal.com/collections/dining/products/lsa-moya-tumbler-clearx-2-5012548493638,,Lsa Moya Tumbler  Clearx 2,012548493638,AED 279,AED 279,Only 1 unit left,"Set of two mouth-blown tumblers with fine walls which curve towards a thick, flared base. mouth-blown Glass. fine walls. thick, solid Glass base."
https://www.jashanmal.com/collections/dining/products/pearl-cocktail-glass-mother-of-pearl-x-2-5012548551185,"//www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548551185-1.jpg?v=1689167616&width=1200 1200w",Pearl Cocktail Glass Mother of Pearl x 2,012548551185,AED 335,AED 335,Only 1 unit left,Set of two mouth-blown cocktail glasses hand painted with iridescent lustre. The conical bowls have a subtly fluted texture which fades towards the rim. Mouth-blown glass Subtly fluted texture at base of bowl. Bowls hand painted with pearlescent lustre. Hand-drawn stems.
https://www.jashanmal.com/collections/dining/products/stelton-collar-termo-bottle-0-75-l-430-430,//www.jashanmal.com/cdn/shop/products/570984602314.png?v=1684847108&width=400 400w,Stelton Collar termo bottle - 0.75 L 430,570984602314,AED 369,AED 369,Only 1 unit left,"Stelton is an innovative Danish design house, founded in 1960. It is our ambition to create timeless and functional design, which makes everyday life more beautiful. Design, which is sustainable because it stands the test of time aesthetically and quality-wise, so it can be cherished for years and passed on to "
https://www.jashanmal.com/collections/dining/products/legnoart-hercules-ash-wood-pepper-salt-mill-l-size-spt-l-8050714890796,"//www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=400 400w, //www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=500 500w, //www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=600 600w, //www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=700 700w, //www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=800 800w, //www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=900 900w, //www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/805071489079.jpg?v=1684481491&width=1200 1200w",Legnoart Hercules Ash Wood Pepper/Salt Mill - L Size Spt-L,805071489079,AED 229,AED 229,Only 4 units left,"Legnoart strives for excellence because they want their products to be enjoyed and valued as family heirlooms for generations. Legnoart only use raw materials of the highest quality, which they transform into exclusive objects. All Legnoart products are original, because during production their craftsmen work on every piece as if it were unique, with complete freedom of workmanship"
https://www.jashanmal.com/collections/dining/products/lsa-bar-highball-clear-x-2-5012548583353,,Lsa Bar Highball  Clear X 2,012548583353,AED 225,AED 225,Only 1 unit left,"Add simplistic elegance to your home with this set of two bar highball Glasses from LSA International. beautifully mouth blown from high quality Glass this set has been styled with a minimalistic appeal that is sure to update any Glassware collection. their cylindrical shape and generous Capacity make them perfect for a variety of drinks both alcoholic and soft, whilst also wide enough for the addition of ice."
https://www.jashanmal.com/collections/dining/products/serve-stand-dome-15cm-14cm-clear-5012548494512,"//www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548494512-1.jpg?v=1689167729&width=1200 1200w",Serve Stand & Dome 15cm/14cm  Clear,012548494512,AED 335,AED 335,Only 2 units left,A small mouth-blown glass cake stand and dome with slim knob handle. Designed for small cakes or petits fours. Mouth-blown glass. Small dome.
https://www.jashanmal.com/collections/dining/products/lsa-bar-whisky-tumbler-clearx-2-5012548544309,"//www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548544309-1.jpg?v=1689082762&width=1200 1200w",Lsa Bar Whisky Tumbler  Clearx 2,012548544309,AED 225,AED 225,Only 1 unit left,"Set of two tumblers with a curved shape, fine rims and a solid Glass base, mouth blown by skilled Glassblowers. mouth-blown Glass. includes decanter and four tumblers. heavy bases."
https://www.jashanmal.com/collections/dining/products/lsa-dusk-balloon-goblet-green-grey-x-2-5012548567032,//www.jashanmal.com/cdn/shop/products/012548567032-1.jpg?v=1689083002&width=400 400w,Lsa Dusk Balloon Goblet Green/Grey X 2,012548567032,AED 395,AED 395,Only 1 unit left,"These exquisite green/grey balloon goblets from LSA are perfect for serving gin and tonics or gin-based cocktails. each Glass has a generous 650Ml Capacity. also available separately in green/grey. part of the LSA dusk collection, a range inspired by the delicate mix of Colors that fade into the sky as the sun sets at dusk. this Glassware range depicts sheer lusters that have been applied by hand and gradually diffuse towards the center of each piece. each handmade Glass features a pleated texture with soft and dusky tones and beautiful iridescent finishes. handwash these Glasses in soapy water and dry with a soft cloth."
https://www.jashanmal.com/collections/dining/products/lsa-ono-jug-2-25l-clear-5012548585272,,Lsa Ono Jug 2.25L Clear,012548585272,AED 415,AED 415,Only 1 unit left,A mouth-blown Glass jug with a curved shape. the hollow in the center of the body is created by piercing the Glass while hot and shaping the hollow using wooden tools. mouth-blown Glass. curved shape. Glass pierced while molten to create handle.
https://www.jashanmal.com/collections/dining/products/lsa-gems-tumbler-assorted-garnet-x-4-5012548568664,,Lsa Gems Tumbler Assorted Garnet X 4,012548568664,AED 279,AED 279,Only 5 units left,"Our low, fine-walled tumblers with a fluted texture. hand painted in assorted sheer lusters of the same tone, inspired by the Color of semi-precious gems. fine walls with a fluted texture. hand painted with four different luster Colors. stackable shapes."
https://www.jashanmal.com/collections/dining/products/serve-low-bowl-o27-5cm-clear-5012548479557,,Serve Low Bowl Ø27.5cm Clear,012548479557,AED 325,AED 325,Only 1 unit left,A wide mouth-blown glass serving bowl with curved walls. Designed for salad or fruit. Mouth-blown glass. Low profile. Curved shape.
https://www.jashanmal.com/collections/dining/products/lsa-otis-champagne-cocktail-glass-clearx-2-5012548515620,"//www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548515620-1.jpg?v=1689083233&width=1200 1200w",Lsa Otis Champagne/Cocktail Glass  Clearx 2,012548515620,AED 255,AED 255,Only 1 unit left,Perfect for champagne or prosecco this set of four otis cocktail Glasses are styled with an angular modern design with straight sides and cylindrical bowls. these cocktail Glasses can also be used for serving aperitifs and individual desserts.
https://www.jashanmal.com/collections/dining/products/lsa-moya-highball-clearx-2-5012548493669,,Lsa Moya Highball Clearx 2,012548493669,AED 349,AED 349,Only 3 units left,"A set of two handmade highballs with fine walls which curve towards a thick, flared base. mouth-blown Glass. fine walls. thick, solid Glass base."
https://www.jashanmal.com/collections/dining/products/lsa-gems-tumbler-assorted-garnet-x-4-5012548568510,,Lsa Gems Tumbler Assorted Garnet X 4,012548568510,AED 235,AED 235,Only 6 units left,"Our low, fine-walled tumblers with a fluted texture. hand painted in assorted sheer lusters of the same tone, inspired by the Color of semi-precious gems. fine walls with a fluted texture. hand painted with four different luster Colors. stackable shapes."
https://www.jashanmal.com/collections/dining/products/lsa-dusk-balloon-goblet-pink-grey-x-2-5012548566974,"//www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548566974-1.jpg?v=1689083003&width=1200 1200w",Lsa Dusk Balloon Goblet Pink/Grey X 2,012548566974,AED 335,AED 335,Only 1 unit left,"These exquisite pink/grey balloon goblets from LSA are perfect for serving gin and tonics or gin-based cocktails. each Glass has a generous 650Ml Capacity. also available separately in pink/grey. part of the LSA dusk collection, a range inspired by the delicate mix of Colors that fade into the sky as the sun sets at dusk. this Glassware range depicts sheer lusters that have been applied by hand and gradually diffuse towards the center of each piece. each handmade Glass features a pleated texture with soft and dusky tones and beautiful iridescent finishes. handwash these Glasses in soapy water and dry with a soft cloth."
https://www.jashanmal.com/collections/dining/products/lsa-mia-tall-highball-recycled-part-optic-x-4-5012548573828,,Lsa Mia Tall Highball Recycled/Part Optic X 4,012548573828,AED 105,AED 105,Only 1 unit left,A set of four stackable highballs with a subtly fluted texture. mouth blown from 100% recycled Glass. mouth blown from 100% recycled Glass. fluted texture. stackable design.
https://www.jashanmal.com/collections/dining/products/lsa-bar-lager-glass-clear-x-2-5012548508967,,Lsa Bar Lager Glass  Clear X 2,012548508967,AED 279,AED 279,Only 1 unit left,Entertain in style with these bar lager Glasses from LSA International. hand crafted from mouth-blown Glass; these Glasses have a classic yet contemporary design with a stylish curved shape. the Glasses feature sturdy thick Glass bases and are an ideal gift idea for any beer enthusiast. all items in the comprehensive bar collection feature timeless design with a modern twist. due to the traditional manufacturing of mouth blown Glass air bubbles and slight imperfections can occur.
https://www.jashanmal.com/collections/dining/products/lsa-bar-cocktail-jug-stirrer-clear-5012548509056,,LSA Bar Cocktail Jug & Stirrer Clear,012548509056,AED 415,AED 415,Only 1 unit left,"A curved Glass jug with narrow waist, mouth blown by skilled Glassblowers. the tall, tapered stirrer is hand formed, designed for mixing cocktails and long drinks. the soft rim is scissor cut and the spout and handle are formed by hand. mouth-blown Glass. curved shape. tall Glass stirrer"
https://www.jashanmal.com/collections/dining/products/lsa-aurelia-balloon-glass-clear-optic-x-2-5012548582585,"//www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/012548582585-1.jpg?v=1689082757&width=1200 1200w",Lsa Aurelia Balloon Glass Clear Optic X 2,012548582585,AED 305,AED 305,Only 1 unit left,A set of 4 handmade balloon Glasses. the fine lines and delicate optic of LSA International's aurelia balloon Glass enhances the way the light reflects on the mouthblown Glass.
https://www.jashanmal.com/collections/dining/products/lsa-bar-pilsner-glass-clear-x-2-5012548527203,,Lsa Bar Pilsner Glass Clear X 2,012548527203,AED 255,AED 255,Only 1 unit left,"Set of two short-stemmed beer Glasses, mouth blown by skilled Glassblowers, with tall, slim bowls. accommodates a small bottle of beer allowing for a generous head. mouth-blown Glass. short stems. tall, rounded bowls."
https://www.jashanmal.com/collections/dining/products/lsa-canopy-tumbler-clear-x-4-5012548562549,,Lsa Canopy Tumbler  Clear X 4,012548562549,AED 235,AED 235,Only 2 units left,"This award winning LSA canopy set of 4 low tumblers are beautifully handmade from recycled Glass and feature a subtle dome in the bottom of each Glass, reflecting the eden projects biomes. ideal for serving water, juice or refreshing cool drinks. developed with the eden project for sustainability and packaged in recycled and recyclable boxes printed with organic inks."
https://www.jashanmal.com/collections/dining/products/utility-board-ash-leather-handle-o45cm-5012548535017,,Utility Board Ash & Leather Handle Ø45cm,012548535017,AED 579,AED 579,Only 1 unit left,"A small, solid wooden board made from sustainably sourced ash. Finished with a thick, leather strap handle. Designed for chopping and serving bread, cheese, and charcuterie. Treat with food safe oils or leave to mature and color naturally. Solid, FSC-certified ash wood. Natural leather which will deepen in color with age."
https://www.jashanmal.com/collections/dining/products/lsa-gin-highball-clearx-2-5012548544187,,Lsa Gin Highball Clearx 2,012548544187,AED 289,AED 289,Only 1 unit left,A pair of mouth-blown highballs with subtly flared weighty bases. ideal for serving gin and tonic and other long mixed drinks. mouth-blown Glass. subtly flared base.
https://www.jashanmal.com/collections/dining/products/pearl-tumbler-425ml-mother-of-pearl-x-2-5012548582417,,Pearl Tumbler 425ml Mother of Pearl x 2,012548582417,AED 235,AED 235,Only 5 units left,"The LSA Pearl Tumbler Glasses are beautifully designed with an iridescent glaze that effortlessly reflects the light. Perfect for gin, neat drinks or a wide range of cocktails, these glasses have a generous sized bowl with a curved design, and a fire-polished rim to create a smooth finish."
https://www.jashanmal.com/collections/dining/products/serve-cakestand-dome-34-5cm-32cm-clear-5012548494574,,Serve Cakestand & Dome 34.5cm/32cm Clear,012548494574,AED 835,AED 835,Only 2 units left,"A mouth-blown glass cake stand with a rimmed plate, thick stem, and solid glass foot. A large dome with fine handle fits on top. For large cakes, individual cakes, or a pile of scones. Mouth-blown glass. Thick stem. Broad foot. Wide, flat dome."
https://www.jashanmal.com/collections/dining/products/serve-cakestand-dome-26-5cm-25cm-clear-5012548494550,,Serve Cakestand & Dome 26.5cm/25cm Clear,012548494550,AED 555,AED 555,Only 2 units left,"A mouth-blown glass cake stand with a rimmed plate, thick stem, and solid glass foot. A large dome with fine handle fits on top. For large cakes, individual cakes, or a pile of scones. Mouth-blown glass. Thick stem. Broad foot. Wide, flat dome."
https://www.jashanmal.com/collections/dining/products/ozlem-tuna-together-serving-bowls-set-pas023,"//www.jashanmal.com/cdn/shop/products/835672-1.jpg?v=1650434159&width=400 400w, //www.jashanmal.com/cdn/shop/products/835672-1.jpg?v=1650434159&width=500 500w, //www.jashanmal.com/cdn/shop/products/835672-1.jpg?v=1650434159&width=600 600w, //www.jashanmal.com/cdn/shop/products/835672-1.jpg?v=1650434159&width=700 700w, //www.jashanmal.com/cdn/shop/products/835672-1.jpg?v=1650434159&width=800 800w, //www.jashanmal.com/cdn/shop/products/835672-1.jpg?v=1650434159&width=900 900w, //www.jashanmal.com/cdn/shop/products/835672-1.jpg?v=1650434159&width=1000 1000w",OZLEM TUNA TOGETHER SERVING BOWLS SET,835672,,AED 320,Only 1 unit left,• Handmade porcelain bowls and oxidized brass structure.
https://www.jashanmal.com/collections/dining/products/paramount-white-100-linen-napkin-with-hemstitch-jz-lin01-wht-tn-50,"//www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=400 400w, //www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=500 500w, //www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=600 600w, //www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=700 700w, //www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=800 800w, //www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=900 900w, //www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=1000 1000w, //www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=1100 1100w, //www.jashanmal.com/cdn/shop/products/832948-1.jpg?v=1669206335&width=1200 1200w",Paramount White 100% Linen Napkin With Hemstitch,832948,AED 63,AED 63,Only 3 units left,• Brand: Paramount
https://www.jashanmal.com/collections/dining/products/lsa-gin-balloon-glass-clearx-2-5012548543975,"//www.jashanmal.com/cdn/shop/products/012548543975-1.jpg?v=1690376357&width=400 400w, //www.jashanmal.com/cdn/shop/products/012548543975-1.jpg?v=1690376357&width=500 500w, //www.jashanmal.com/cdn/shop/products/012548543975-1.jpg?v=1690376357&width=600 600w, //www.jashanmal.com/cdn/shop/products/012548543975-1.jpg?v=1690376357&width=700 700w, //www.jashanmal.com/cdn/shop/products/012548543975-1.jpg?v=1690376357&width=800 800w, //www.jashanmal.com/cdn/shop/products/012548543975-1.jpg?v=1690376357&width=900 900w, //www.jashanmal.com/cdn/shop/products/012548543975-1.jpg?v=1690376357&width=1000 1000w",Lsa Gin Balloon Glass Clearx 2,012548543975,AED 415,AED 415,Only 1 unit left,"A pair of mouth-blown gin Glasses with thick, conical stems and disc-shaped feet. a wide, flattened bowl enhances the aromas of gin's delicate botanicals. mouth-blown Glass. flared stem. disc-shaped feet."
https://www.jashanmal.com/collections/dining/products/polka-tumbler-420ml-pastel-assorted-x-4-5012548497216,,Polka Tumbler 420ml Pastel Assorted x 4,012548497216,AED 235,AED 235,Only 2 units left,"A set of four tumblers, individually hand painted in one of four lustre finishes. Available in pastels or metallics."
https://www.jashanmal.com/collections/dining/products/lunares-manzanita-dessert-cakestand-110019,"//www.jashanmal.com/cdn/shop/products/834625-1.jpg?v=1657780649&width=400 400w, //www.jashanmal.com/cdn/shop/products/834625-1.jpg?v=1657780649&width=500 500w, //www.jashanmal.com/cdn/shop/products/834625-1.jpg?v=1657780649&width=600 600w, //www.jashanmal.com/cdn/shop/products/834625-1.jpg?v=1657780649&width=700 700w, //www.jashanmal.com/cdn/shop/products/834625-1.jpg?v=1657780649&width=800 800w",Lunares Manzanita Dessert Cakestand,834625,,AED 385,Only 1 unit left,"•  Given its handmade and hand-finished nature, variations in the piece are to be expected and celebrated.                      "
